1985,1985 American League Team Standings 1985 All-Star Game | 1985 Team Standings | 1985 World Series,1985 American League Team Standings 1985 All-Star Game | 1985 Team Standings | 1985 World Series,1985 American League Team Standings 1985 All-Star Game | 1985 Team Standings | 1985 World Series,1985 American League Team Standings 1985 All-Star Game | 1985 Team Standings | 1985 World Series,Ties placeholder,1985 American League Team Standings 1985 All-Star Game | 1985 Team Standings | 1985 World Series,1985 American League Team Standings 1985 All-Star Game | 1985 Team Standings | 1985 World Series,1985 American League Team Standings 1985 All-Star Game | 1985 Team Standings | 1985 World Series
1985,East,Team | Roster,W,L,Ties placeholder,WP,GB,Payroll
1985,East,Toronto Blue Jays,99,62,Ties placeholder,.615,0,"$11,800,281"
1985,East,New York Yankees,97,64,Ties placeholder,.602,2,"$15,398,047"
1985,East,Detroit Tigers,84,77,Ties placeholder,.522,15,"$10,850,643"
1985,East,Baltimore Orioles,83,78,Ties placeholder,.516,16,"$12,371,429"
1985,East,Boston Red Sox,81,81,Ties placeholder,.500,18½,"$11,080,695"
1985,East,Milwaukee Brewers,71,90,Ties placeholder,.441,28,"$12,216,965"
1985,East,Cleveland Indians,60,102,Ties placeholder,.370,39½,"$6,623,133"
1985,West,Team | Roster,W,L,Ties placeholder,WP,GB,Payroll
1985,West,Kansas City Royals,91,71,Ties placeholder,.562,0,"$11,754,512"
1985,West,California Angels,90,72,Ties placeholder,.556,1,"$11,559,593"
1985,West,Chicago White Sox,85,77,Ties placeholder,.525,6,"$9,849,689"
1985,West,Minnesota Twins,77,85,Ties placeholder,.475,14,"$7,238,667"
1985,West,Oakland Athletics,77,85,Ties placeholder,.475,14,"$10,008,823"
1985,West,Seattle Mariners,74,88,Ties placeholder,.457,17,"$5,549,870"
1985,West,Texas Rangers,62,99,Ties placeholder,.385,28½,"$8,101,222"
1985,A.L.,Team | Roster,W,L,Ties placeholder,WP,GB,Payroll
1985,American League Team Standings,American League Team Standings,American League Team Standings,American League Team Standings,Ties placeholder,American League Team Standings,American League Team Standings,American League Team Standings
2014,2014 American League Team Standings 2014 All-Star Game | Team Standings | 2014 World Series,2014 American League Team Standings 2014 All-Star Game | Team Standings | 2014 World Series,2014 American League Team Standings 2014 All-Star Game | Team Standings | 2014 World Series,2014 American League Team Standings 2014 All-Star Game | Team Standings | 2014 World Series,2014 American League Team Standings 2014 All-Star Game | Team Standings | 2014 World Series,2014 American League Team Standings 2014 All-Star Game | Team Standings | 2014 World Series,2014 American League Team Standings 2014 All-Star Game | Team Standings | 2014 World Series,2014 American League Team Standings 2014 All-Star Game | Team Standings | 2014 World Series
2014,East,Team | Roster,W,L,T,WP,GB,Payroll
2014,East,Baltimore Orioles,96,66,0,.593,--,"$107,406,623"
2014,East,New York Yankees,84,78,0,.518,12,"$203,812,506"
2014,East,Toronto Blue Jays,83,79,0,.512,13,"$132,628,700"
2014,East,Tampa Bay Rays,77,85,0,.475,19,"$77,062,891"
2014,East,Boston Red Sox,71,91,0,.438,25,"$162,817,411"
2014,Central,Team | Roster,W,L,T,WP,GB,Payroll
2014,Central,Detroit Tigers,90,72,0,.556,--,"$162,228,527"
2014,Central,Kansas City Royals,89,73,0,.549,1,"$92,034,345"
2014,Central,Cleveland Indians,85,77,0,.525,5,"$82,534,800"
2014,Central,Chicago White Sox,73,89,0,.451,17,"$91,159,254"
2014,Central,Minnesota Twins,70,92,0,.432,20,"$85,776,500"
2014,West,Team | Roster,W,L,T,WP,GB,Payroll
2014,West,Los Angeles Angels,98,64,0,.605,--,"$155,692,000"
2014,West,Oakland Athletics,88,74,0,.543,10,"$83,401,400"
2014,West,Seattle Mariners,87,75,0,.537,11,"$92,081,943"
2014,West,Houston Astros,70,92,0,.432,28,"$44,544,174"
2014,West,Texas Rangers,67,95,0,.414,31,"$136,036,172"
2014,A.L.,Team | Roster,W,L,T,WP,GB,Payroll
2014,2014 American League Final Standings,2014 American League Final Standings,2014 American League Final Standings,2014 American League Final Standings,2014 American League Final Standings,2014 American League Final Standings,2014 American League Final Standings,2014 American League Final Standings
2017,2017 American League Team Standings 2017 All-Star Game | 2017 Team Standings | 2017 World Series,2017 American League Team Standings 2017 All-Star Game | 2017 Team Standings | 2017 World Series,2017 American League Team Standings 2017 All-Star Game | 2017 Team Standings | 2017 World Series,2017 American League Team Standings 2017 All-Star Game | 2017 Team Standings | 2017 World Series,2017 American League Team Standings 2017 All-Star Game | 2017 Team Standings | 2017 World Series,2017 American League Team Standings 2017 All-Star Game | 2017 Team Standings | 2017 World Series,2017 American League Team Standings 2017 All-Star Game | 2017 Team Standings | 2017 World Series
2017,East,Team | Roster,Wins,Losses,Ties,WP,GB
2017,East,Boston Red Sox,93,69,0,.574,--
2017,East,New York Yankees,91,71,0,.562,2.0
2017,East,Tampa Bay Rays,80,82,0,.494,13.0
2017,East,Toronto Blue Jays,76,86,0,.469,17.0
2017,East,Baltimore Orioles,75,87,0,.463,18.0
2017,Central,Team | Roster,Wins,Losses,Ties,WP,GB
2017,Central,Cleveland Indians,102,60,0,.630,--
2017,Central,Minnesota Twins,85,77,0,.525,17.0
2017,Central,Kansas City Royals,80,82,0,.494,22.0
2017,Central,Chicago White Sox,67,95,0,.414,35.0
2017,Central,Detroit Tigers,64,98,0,.395,38.0
2017,West,Team | Roster,Wins,Losses,Ties,WP,GB
2017,West,Houston Astros,101,61,0,.623,--
2017,West,Los Angeles Angels,80,82,0,.494,21.0
2017,West,Seattle Mariners,78,84,0,.481,23.0
2017,West,Texas Rangers,78,84,0,.481,23.0
2017,West,Oakland Athletics,75,87,0,.463,26.0
2017,A.L.,Team | Roster,Wins,Losses,Ties,WP,GB
2017,2017 American League Final Standings,2017 American League Final Standings,2017 American League Final Standings,2017 American League Final Standings,2017 American League Final Standings,2017 American League Final Standings,2017 American League Final Standings
2018,2018 American League Team Standings 2018 All-Star Game | 2018 Team Standings | 2018 World Series,2018 American League Team Standings 2018 All-Star Game | 2018 Team Standings | 2018 World Series,2018 American League Team Standings 2018 All-Star Game | 2018 Team Standings | 2018 World Series,2018 American League Team Standings 2018 All-Star Game | 2018 Team Standings | 2018 World Series,2018 American League Team Standings 2018 All-Star Game | 2018 Team Standings | 2018 World Series,2018 American League Team Standings 2018 All-Star Game | 2018 Team Standings | 2018 World Series,2018 American League Team Standings 2018 All-Star Game | 2018 Team Standings | 2018 World Series,2018 American League Team Standings 2018 All-Star Game | 2018 Team Standings | 2018 World Series
2018,East,Team | Roster,Wins,Losses,Ties,WP,GB,Payroll
2018,East,Boston Red Sox,108,54,0,.667,--,"$206,247,686"
2018,East,New York Yankees,100,62,0,.617,8.0,"$161,305,917"
2018,East,Tampa Bay Rays,90,72,0,.556,18.0,"$69,605,999"
2018,East,Toronto Blue Jays,73,89,0,.451,35.0,"$164,122,200"
2018,East,Baltimore Orioles,47,115,0,.290,61.0,"$148,160,873"
2018,Central,Team | Roster,Wins,Losses,Ties,WP,GB,Payroll
2018,Central,Cleveland Indians,91,71,0,.562,--,"$136,652,167"
2018,Central,Minnesota Twins,78,84,0,.481,13.0,"$129,560,000"
2018,Central,Detroit Tigers,64,98,0,.395,27.0,"$111,286,000"
2018,Central,Chicago White Sox,62,100,0,.383,29.0,"$86,050,333"
2018,Central,Kansas City Royals,58,104,0,.358,33.0,"$115,483,116"
2018,West,Team | Roster,Wins,Losses,Ties,WP,GB,Payroll
2018,West,Houston Astros,103,59,0,.636,--,"$172,038,900"
2018,West,Oakland Athletics,97,65,0,.599,6.0,"$62,652,500"
2018,West,Seattle Mariners,89,73,0,.549,14.0,"$165,303,943"
2018,West,Los Angeles Angels,80,82,0,.494,23.0,"$171,248,332"
2018,West,Texas Rangers,67,95,0,.414,36.0,"$128,821,249"
2018,A.L.,Team | Roster,Wins,Losses,Ties,WP,GB,Payroll
2018,2018 American League Final Standings,2018 American League Final Standings,2018 American League Final Standings,2018 American League Final Standings,2018 American League Final Standings,2018 American League Final Standings,2018 American League Final Standings,2018 American League Final Standings
2020,2020 American League Team Standings 2020 All-Star Game | 2020 Team Standings | 2020 World Series,2020 American League Team Standings 2020 All-Star Game | 2020 Team Standings | 2020 World Series,2020 American League Team Standings 2020 All-Star Game | 2020 Team Standings | 2020 World Series,2020 American League Team Standings 2020 All-Star Game | 2020 Team Standings | 2020 World Series,2020 American League Team Standings 2020 All-Star Game | 2020 Team Standings | 2020 World Series,2020 American League Team Standings 2020 All-Star Game | 2020 Team Standings | 2020 World Series,2020 American League Team Standings 2020 All-Star Game | 2020 Team Standings | 2020 World Series
2020,East,Team | Roster,W,L,T,WP,GB
2020,East,Tampa Bay Rays,40,20,0,.667,--
2020,East,New York Yankees,33,27,0,.550,7.0
2020,East,Toronto Blue Jays,32,28,0,.533,8.0
2020,East,Baltimore Orioles,25,35,0,.417,15.0
2020,East,Boston Red Sox,24,36,0,.400,16.0
2020,Central,Team | Roster,W,L,T,WP,GB
2020,Central,Minnesota Twins,36,24,0,.600,--
2020,Central,Chicago White Sox,35,25,0,.583,1.0
2020,Central,Cleveland Indians,35,25,0,.583,1.0
2020,Central,Kansas City Royals,26,34,0,.433,10.0
2020,Central,Detroit Tigers,23,35,0,.397,12.0
2020,West,Team | Roster,W,L,T,WP,GB
2020,West,Oakland Athletics,36,24,0,.600,--
2020,West,Houston Astros,29,31,0,.483,7.0
2020,West,Seattle Mariners,27,33,0,.450,9.0
2020,West,Los Angeles Angels,26,34,0,.433,10.0
2020,West,Texas Rangers,22,38,0,.367,14.0
2020,A.L.,Team | Roster,W,L,T,WP,GB
2020,2020 American League Standings,2020 American League Standings,2020 American League Standings,2020 American League Standings,2020 American League Standings,2020 American League Standings,2020 American League Standings
2021,2021 American League Team Standings 2021 All-Star Game | 2021 Team Standings | 2021 World Series,2021 American League Team Standings 2021 All-Star Game | 2021 Team Standings | 2021 World Series,2021 American League Team Standings 2021 All-Star Game | 2021 Team Standings | 2021 World Series,2021 American League Team Standings 2021 All-Star Game | 2021 Team Standings | 2021 World Series,2021 American League Team Standings 2021 All-Star Game | 2021 Team Standings | 2021 World Series,2021 American League Team Standings 2021 All-Star Game | 2021 Team Standings | 2021 World Series,2021 American League Team Standings 2021 All-Star Game | 2021 Team Standings | 2021 World Series
2021,East,Team | Roster,W,L,T,WP,GB
2021,East,Tampa Bay Rays,100,62,0,.617,--
2021,East,Boston Red Sox,92,70,0,.568,8.0
2021,East,New York Yankees,92,70,0,.568,8.0
2021,East,Toronto Blue Jays,91,71,0,.562,9.0
2021,East,Baltimore Orioles,52,110,0,.321,48.0
2021,Central,Team | Roster,W,L,T,WP,GB
2021,Central,Chicago White Sox,93,69,0,.586,--
2021,Central,Cleveland Indians,80,82,0,.494,13.0
2021,Central,Detroit Tigers,77,85,0,.475,16.0
2021,Central,Kansas City Royals,74,88,0,.457,19.0
2021,Central,Minnesota Twins,73,89,0,.451,20.0
2021,West,Team | Roster,W,L,T,WP,GB
2021,West,Houston Astros,95,67,0,.586,--
2021,West,Seattle Mariners,90,72,0,.556,5.0
2021,West,Oakland Athletics,86,76,0,.531,9.0
2021,West,Los Angeles Angels,77,85,0,.754,18.0
2021,West,Texas Rangers,60,102,0,.370,35.0
2021,A.L.,Team | Roster,W,L,T,WP,GB
2021,2021 American League Standings,2021 American League Standings,2021 American League Standings,2021 American League Standings,2021 American League Standings,2021 American League Standings,2021 American League Standings
2022,2022 American League Team Standings2022 All-Star Game | 2022 Team Standings | 2022 World Series,2022 American League Team Standings2022 All-Star Game | 2022 Team Standings | 2022 World Series,2022 American League Team Standings2022 All-Star Game | 2022 Team Standings | 2022 World Series,2022 American League Team Standings2022 All-Star Game | 2022 Team Standings | 2022 World Series,2022 American League Team Standings2022 All-Star Game | 2022 Team Standings | 2022 World Series,2022 American League Team Standings2022 All-Star Game | 2022 Team Standings | 2022 World Series,2022 American League Team Standings2022 All-Star Game | 2022 Team Standings | 2022 World Series
2022,East,Team | Roster,W,L,T,WP,GB
2022,East,New York Yankees,99,63,0,.611,-
2022,East,Toronto Blue Jays,92,70,0,.568,7.0
2022,East,Tampa Bay Rays,86,76,0,.531,13.0
2022,East,Baltimore Orioles,83,79,0,.512,16.0
2022,East,Boston Red Sox,78,84,0,.481,21.0
2022,Central,Team | Roster,W,L,T,WP,GB
2022,Central,Cleveland Guardians,92,70,0,.568,-
2022,Central,Chicago White Sox,81,81,0,.500,11.0
2022,Central,Minnesota Twins,78,84,0,.481,14.0
2022,Central,Detroit Tigers,66,96,0,.407,26.0
2022,Central,Kansas City Royals,65,97,0,.401,27.0
2022,West,Team | Roster,W,L,T,WP,GB
2022,West,Houston Astros,106,56,0,.654,-
2022,West,Seattle Mariners,90,72,0,.556,16.0
2022,West,Los Angeles Angels,73,89,0,.451,33.0
2022,West,Texas Rangers,68,94,0,.420,38.0
2022,West,Oakland Athletics,60,102,0,.370,46.0
2022,A.L.,Team | Roster,W,L,T,WP,GB
2022,2022 American League Standings,2022 American League Standings,2022 American League Standings,2022 American League Standings,2022 American League Standings,2022 American League Standings,2022 American League Standings
2023,2023 American League Team Standings2023 All-Star Game | 2023 Team Standings | 2023 World Series,2023 American League Team Standings2023 All-Star Game | 2023 Team Standings | 2023 World Series,2023 American League Team Standings2023 All-Star Game | 2023 Team Standings | 2023 World Series,2023 American League Team Standings2023 All-Star Game | 2023 Team Standings | 2023 World Series,2023 American League Team Standings2023 All-Star Game | 2023 Team Standings | 2023 World Series,2023 American League Team Standings2023 All-Star Game | 2023 Team Standings | 2023 World Series,2023 American League Team Standings2023 All-Star Game | 2023 Team Standings | 2023 World Series
2023,East,Team | Roster,W,L,T,WP,GB
2023,East,Baltimore Orioles,101,61,0,.623,-
2023,East,Tampa Bay Rays,99,63,0,.611,2.0
2023,East,Toronto Blue Jays,89,73,0,.549,12.0
2023,East,New York Yankees,82,80,0,.506,19.0
2023,East,Boston Red Sox,78,84,0,.481,23.0
2023,Central,Team | Roster,W,L,T,WP,GB
2023,Central,Minnesota Twins,87,75,0,.537,-
2023,Central,Detroit Tigers,78,84,0,.481,9.0
2023,Central,Cleveland Guardians,76,86,0,.469,11.0
2023,Central,Chicago White Sox,61,101,0,.377,26.0
2023,Central,Kansas City Royals,56,106,0,.346,31.0
2023,West,Team | Roster,W,L,T,WP,GB
2023,West,Houston Astros,90,72,0,.556,-
2023,West,Texas Rangers,90,72,0,.556,-
2023,West,Seattle Mariners,88,74,0,.543,2.0
2023,West,Los Angeles Angels,73,89,0,.451,17.0
2023,West,Oakland Athletics,50,112,0,.309,40.0
2023,A.L.,Team | Roster,W,L,T,WP,GB
2023,2023 American League Standings,2023 American League Standings,2023 American League Standings,2023 American League Standings,2023 American League Standings,2023 American League Standings,2023 American League Standings
2024,2024 American League Team Standings2024 All-Star Game | 2024 Team Standings | 2024 World Series,2024 American League Team Standings2024 All-Star Game | 2024 Team Standings | 2024 World Series,2024 American League Team Standings2024 All-Star Game | 2024 Team Standings | 2024 World Series,2024 American League Team Standings2024 All-Star Game | 2024 Team Standings | 2024 World Series,2024 American League Team Standings2024 All-Star Game | 2024 Team Standings | 2024 World Series,2024 American League Team Standings2024 All-Star Game | 2024 Team Standings | 2024 World Series,2024 American League Team Standings2024 All-Star Game | 2024 Team Standings | 2024 World Series
2024,East,Team | Roster,W,L,T,WP,GB
2024,East,New York Yankees,94,68,0,.580,-
2024,East,Baltimore Orioles,91,71,0,.562,3.0
2024,East,Boston Red Sox,81,81,0,.500,13.0
2024,East,Tampa Bay Rays,80,82,0,.494,14.0
2024,East,Toronto Blue Jays,74,88,0,.457,20.0
2024,Central,Team | Roster,W,L,T,WP,GB
2024,Central,Cleveland Guardians,92,69,0,.571,-
2024,Central,Kansas City Royals,86,76,0,.531,6.5
2024,Central,Detroit Tigers,86,76,0,.531,6.5
2024,Central,Minnesota Twins,82,80,0,.506,10.5
2024,Central,Chicago White Sox,41,121,0,.253,51.5
2024,West,Team | Roster,W,L,T,WP,GB
2024,West,Houston Astros,88,73,0,.547,-
2024,West,Seattle Mariners,85,77,0,.525,3.5
2024,West,Texas Rangers,78,84,0,.481,10.5
2024,West,Oakland Athletics,69,93,0,.426,19.5
2024,West,Los Angeles Angels,63,99,0,.389,25.5
2024,A.L.,Team | Roster,W,L,T,WP,GB
2024,2024 American League Standings,2024 American League Standings,2024 American League Standings,2024 American League Standings,2024 American League Standings,2024 American League Standings,2024 American League Standings
2025,2025 American League Team Standings2025 All-Star Game | 2025 Team Standings | 2025 World Series,2025 American League Team Standings2025 All-Star Game | 2025 Team Standings | 2025 World Series,2025 American League Team Standings2025 All-Star Game | 2025 Team Standings | 2025 World Series,2025 American League Team Standings2025 All-Star Game | 2025 Team Standings | 2025 World Series,2025 American League Team Standings2025 All-Star Game | 2025 Team Standings | 2025 World Series,2025 American League Team Standings2025 All-Star Game | 2025 Team Standings | 2025 World Series,2025 American League Team Standings2025 All-Star Game | 2025 Team Standings | 2025 World Series
2025,East,Team | Roster,W,L,T,WP,GB
2025,East,New York Yankees,48,35,0,.578,-
2025,East,Tampa Bay Rays,47,37,0,.560,1.5
2025,East,Toronto Blue Jays,45,38,0,.542,3.0
2025,East,Boston Red Sox,41,44,0,.482,8.0
2025,East,Baltimore Orioles,36,47,0,.434,12.0
2025,Central,Team | Roster,W,L,T,WP,GB
2025,Central,Detroit Tigers,53,32,0,.624,-
2025,Central,Cleveland Guardians,40,42,0,.488,11.5
2025,Central,Minnesota Twins,40,44,0,.476,12.5
2025,Central,Kansas City Royals,39,45,0,.464,13.5
2025,Central,Chicago White Sox,28,56,0,.333,24.5
2025,West,Team | Roster,W,L,T,WP,GB
2025,West,Houston Astros,50,34,0,.595,-
2025,West,Seattle Mariners,43,40,0,.518,6.5
2025,West,Los Angeles Angels,41,42,0,.494,8.5
2025,West,Texas Rangers,41,43,0,.488,9.0
2025,West,Athletics,34,52,0,.395,17.0
2025,A.L.,Team | Roster,W,L,T,WP,GB
2025,2025 American League Standings,2025 American League Standings,2025 American League Standings,2025 American League Standings,2025 American League Standings,2025 American League Standings,2025 American League Standings
