2010,Central,Cleveland Indians,69,93,0,.426,25,"$61,203,967"
2010,Central,Kansas City Royals,67,95,0,.414,27,"$72,267,710"
2010,West,Team | Roster,Wins,Losses,Ties,WP,GB,Payroll
2010,West,Texas Rangers,90,72,0,.556,--,"$55,250,545"
2010,West,Oakland Athletics,81,81,0,.500,9,"$51,654,900"
2010,West,Los Angeles Angels,80,82,0,.494,10,"$105,013,667"
2010,West,Seattle Mariners,61,101,0,.377,29,"$98,376,667"
2010,A.L.,Team | Roster,Wins,Losses,Ties,WP,GB,Payroll
2010,2010 American League Final Standings,2010 American League Final Standings,2010 American League Final Standings,2010 American League Final Standings,2010 American League Final Standings,2010 American League Final Standings,2010 American League Final Standings,2010 American League Final Standings
2011,2011 American League Standings 2011 All-Star Game | 2011 Team Standings | 2011 World Series,2011 American League Standings 2011 All-Star Game | 2011 Team Standings | 2011 World Series,2011 American League Standings 2011 All-Star Game | 2011 Team Standings | 2011 World Series,2011 American League Standings 2011 All-Star Game | 2011 Team Standings | 2011 World Series,2011 American League Standings 2011 All-Star Game | 2011 Team Standings | 2011 World Series,2011 American League Standings 2011 All-Star Game | 2011 Team Standings | 2011 World Series,2011 American League Standings 2011 All-Star Game | 2011 Team Standings | 2011 World Series,2011 American League Standings 2011 All-Star Game | 2011 Team Standings | 2011 World Series
2011,East,Team | Roster,Wins,Losses,Ties,WP,GB,Payroll
2011,East,New York Yankees,97,65,0,.599,--,"$202,689,028"
2011,East,Tampa Bay Rays,91,71,0,.562,6,"$41,053,571"
2011,East,Boston Red Sox,90,72,0,.556,7,"$161,762,475"
2011,East,Toronto Blue Jays,81,81,0,.500,16,"$62,567,800"
2011,East,Baltimore Orioles,69,93,0,.426,28,"$85,304,038"
2011,Central,Team | Roster,Wins,Losses,Ties,WP,GB,Payroll
2011,Central,Detroit Tigers,95,67,0,.586,--,"$105,700,231"
2011,Central,Cleveland Indians,80,82,0,.494,15,"$49,190,566"
2011,Central,Chicago White Sox,79,83,0,.488,16,"$127,789,000"
2011,Central,Kansas City Royals,71,91,0,.438,24,"$36,126,000"
2011,Central,Minnesota Twins,63,99,0,.389,32,"$112,737,000"
2011,West,Team | Roster,Wins,Losses,Ties,WP,GB,Payroll
2011,West,Texas Rangers,96,66,0,.593,--,"$92,299,264"
2011,West,Los Angeles Angels,86,76,0,.531,10,"$138,543,166"
2011,West,Oakland Athletics,74,88,0,.457,22,"$66,536,500"
2011,West,Seattle Mariners,67,95,0,.414,29,"$86,524,600"
2011,A.L.,Team | Roster,Wins,Losses,Ties,WP,GB,Payroll
2011,2011 American League Final Standings,2011 American League Final Standings,2011 American League Final Standings,2011 American League Final Standings,2011 American League Final Standings,2011 American League Final Standings,2011 American League Final Standings,2011 American League Final Standings
2012,2012 American League Standings 2012 All-Star Game | 2012 Team Standings | 2012 World Series,2012 American League Standings 2012 All-Star Game | 2012 Team Standings | 2012 World Series,2012 American League Standings 2012 All-Star Game | 2012 Team Standings | 2012 World Series,2012 American League Standings 2012 All-Star Game | 2012 Team Standings | 2012 World Series,2012 American League Standings 2012 All-Star Game | 2012 Team Standings | 2012 World Series,2012 American League Standings 2012 All-Star Game | 2012 Team Standings | 2012 World Series,2012 American League Standings 2012 All-Star Game | 2012 Team Standings | 2012 World Series,2012 American League Standings 2012 All-Star Game | 2012 Team Standings | 2012 World Series
2012,East,Team | Roster,Wins,Losses,Ties,WP,GB,Payroll
2012,East,New York Yankees,95,67,0,.586,--,"$197,962,289"
2012,East,Baltimore Orioles,93,69,0,.574,2,"$81,428,999"
2012,East,Tampa Bay Rays,90,72,0,.556,5,"$64,173,500"
2012,East,Toronto Blue Jays,73,89,0,.451,22,"$75,489,200"
2012,East,Boston Red Sox,69,93,0,.426,26,"$173,186,617"
2012,Central,Team | Roster,Wins,Losses,Ties,WP,GB,Payroll
2012,Central,Detroit Tigers,88,74,0,.543,--,"$132,300,000"
2012,Central,Chicago White Sox,85,77,0,.525,3,"$96,919,500"
2012,Central,Kansas City Royals,72,90,0,.444,16,"$60,916,225"
2012,Central,Cleveland Indians,68,94,0,.420,20,"$78,430,300"
2012,Central,Minnesota Twins,66,96,0,.407,22,"$94,085,000"
2012,West,Team | Roster,Wins,Losses,Ties,WP,GB,Payroll
2012,West,Oakland Athletics,94,68,0,.580,--,"$55,372,500"
2012,West,Texas Rangers,93,69,0,.574,1,"$120,510,974"
2012,West,Los Angeles Angels,89,73,0,.549,5,"$154,485,166"
2012,West,Seattle Mariners,75,87,0,.463,19,"$81,978,100"
2012,A.L.,Team | Roster,Wins,Losses,Ties,WP,GB,Payroll
2012,2012 American League Final Standings,2012 American League Final Standings,2012 American League Final Standings,2012 American League Final Standings,2012 American League Final Standings,2012 American League Final Standings,2012 American League Final Standings,2012 American League Final Standings
